*------------------------------------*
NEWD!P!0!templateshirt.JPG!skinAlan.jpg!shortsblue.jpg!shoesgreen.jpg!Alan.jpg!(16.173346, 4.0, -12.710232)
NEWD!A!1!shirtyellowbob.jpg!skinBob.jpg!shortsblue.jpg!shoesgreen.jpg!Bob.jpg!(-3.457903, 4.0, -15.473904)
NEWD!A!2!shirtyellowcarl.jpg!skinCarl.jpg!shortsblue.jpg!shoesgreen.jpg!Carl.jpg!(6.168316, 4.0, -29.671833)
NEWD!A!3!shirtyellowalan.jpg!skinAlan.jpg!shortsblue.jpg!shoesgreen.jpg!Alan.jpg!(-17.764969, 4.0, -6.7719765)
NEWD!A!4!templateshirt.JPG!skinBob.jpg!shortsblue.jpg!shoesgreen.jpg!Bob.jpg!(19.696398, 4.0, -34.025604)
NEWD!A!5!templateshirt.JPG!skinCarl.jpg!shortsblue.jpg!shoesgreen.jpg!Carl.jpg!(27.768633, 4.0, -32.924862)
0$B(0.0, -4.1499996, 0.0)$0P$(16.173346, 4.0, -12.710232)$270.0$0$0.0$1A$(-3.457903, 4.0, -15.473904)$82.83015$0$0.0$2A$(6.168316, 4.0, -29.671833)$29.69126$1$4.0$3A$(-17.764969, 4.0, -6.7719765)$100.768234$1$4.0$4A$(19.696398, 4.0, -34.025604)$293.6322$0$0.0$5A$(27.768633, 4.0, -32.924862)$288.81808$0$0.0$
668$B(0.19673437, 3.259199, -9.540456)$0P$(2.1301832, 4.0783734, -9.098971)$297.50528$1$10.0$1A$(4.385634, 4.0770383, -24.458555)$147.02286$1$4.0$2A$(4.558366, 4.077125, -18.182125)$322.14578$1$4.0$3A$(-7.7186365, 4.0708294, -14.214491)$129.1099$1$4.0$4A$(13.13228, 4.069864, -34.893433)$263.81107$1$4.0$5A$(15.586489, 4.064772, -34.446335)$260.09082$1$4.0$
669$B(0.19673437, 3.259199, -9.540456)$0P$(2.1301832, 4.0783734, -9.098971)$297.50528$1$10.0$1A$(4.385634, 4.0770383, -24.458555)$147.02286$1$4.0$2A$(4.558366, 4.077125, -18.182125)$322.14578$1$4.0$3A$(-7.7186365, 4.0708294, -14.214491)$129.1099$1$4.0$4A$(13.13228, 4.069864, -34.893433)$263.15936$1$4.0$5A$(15.586489, 4.064772, -34.446335)$260.74252$1$4.0$
670$B(0.048906326, 3.0010238, -9.463484)$0P$(2.0414865, 4.078391, -9.053136)$297.50528$1$10.0$1A$(4.415033, 4.077474, -24.513922)$147.90475$1$4.0$2A$(4.5158715, 4.077616, -18.13615)$321.2639$1$4.0$3A$(-7.674354, 4.07228, -14.257089)$129.1099$1$4.0$4A$(13.079262, 4.0716014, -34.923744)$264.04126$1$4.0$5A$(15.52651, 4.0673485, -34.443287)$261.62442$1$4.0$
671$B(0.048906326, 3.0010238, -9.463484)$0P$(2.0414865, 4.078391, -9.053136)$297.50528$1$10.0$1A$(4.415033, 4.077474, -24.513922)$147.90475$1$4.0$2A$(4.5158715, 4.077616, -18.13615)$321.2639$1$4.0$3A$(-7.674354, 4.07228, -14.257089)$129.1099$1$4.0$4A$(13.079262, 4.0716014, -34.923744)$263.39767$1$4.0$5A$(15.52651, 4.0673485, -34.443287)$260.98083$1$4.0$
672$B(0.048906326, 3.0010238, -9.463484)$0P$(2.0414865, 4.078391, -9.053136)$297.50528$1$10.0$1A$(4.415033, 4.077474, -24.513922)$147.90475$1$4.0$2A$(4.5158715, 4.077616, -18.13615)$321.2639$1$4.0$3A$(-7.674354, 4.07228, -14.257089)$129.1099$1$4.0$4A$(13.079262, 4.0716014, -34.923744)$262.7411$1$4.0$5A$(15.52651, 4.0673485, -34.443287)$261.63742$1$4.0$
673$B(0.048906326, 3.0010238, -9.463484)$0P$(2.0414865, 4.078391, -9.053136)$297.50528$1$10.0$1A$(4.415033, 4.077474, -24.513922)$147.90475$1$4.0$2A$(4.5158715, 4.077616, -18.13615)$321.2639$1$4.0$3A$(-7.674354, 4.07228, -14.257089)$129.1099$1$4.0$4A$(13.079262, 4.0716014, -34.923744)$263.36536$1$4.0$5A$(15.52651, 4.0673485, -34.443287)$262.2617$1$4.0$
674$B(0.048906326, 3.0010238, -9.463484)$0P$(2.0414865, 4.078391, -9.053136)$297.50528$1$10.0$1A$(4.415033, 4.077474, -24.513922)$147.90475$1$4.0$2A$(4.5158715, 4.077616, -18.13615)$321.2639$1$4.0$3A$(-7.674354, 4.07228, -14.257089)$129.1099$1$4.0$4A$(13.079262, 4.0716014, -34.923744)$263.9734$1$4.0$5A$(15.52651, 4.0673485, -34.443287)$261.65366$1$4.0$
675$B(-0.098921716, 2.7401237, -9.386512)$0P$(1.9527882, 4.078418, -9.007202)$297.50528$1$10.0$1A$(4.444057, 4.0779386, -24.569427)$147.90475$1$4.0$2A$(4.4741454, 4.0790734, -18.091393)$321.2639$1$4.0$3A$(-7.629876, 4.0734444, -14.299998)$129.1099$1$4.0$4A$(13.018212, 4.0729675, -34.915974)$263.9734$1$4.0$5A$(15.468538, 4.0646234, -34.476208)$261.65366$1$4.0$
676$B(-0.098921716, 2.7401237, -9.386512)$0P$(1.9527882, 4.078418, -9.007202)$297.50528$1$10.0$1A$(4.444057, 4.0779386, -24.569427)$147.90475$1$4.0$2A$(4.4741454, 4.0790734, -18.091393)$321.2639$1$4.0$3A$(-7.629876, 4.0734444, -14.299998)$129.1099$1$4.0$4A$(13.018212, 4.0729675, -34.915974)$263.9734$1$4.0$5A$(15.468538, 4.0646234, -34.476208)$260.94693$1$4.0$
677$B(-0.098921716, 2.7401237, -9.386512)$0P$(1.9527882, 4.078418, -9.007202)$297.50528$1$10.0$1A$(4.444057, 4.0779386, -24.569427)$147.90475$1$4.0$2A$(4.4741454, 4.0790734, -18.091393)$321.2639$1$4.0$3A$(-7.629876, 4.0734444, -14.299998)$129.1099$1$4.0$4A$(13.018212, 4.0729675, -34.915974)$264.62866$1$4.0$5A$(15.468538, 4.0646234, -34.476208)$260.29166$1$4.0$
678$B(-0.24674976, 2.4764988, -9.30954)$0P$(1.8640883, 4.0783625, -8.961256)$297.50528$1$10.0$1A$(4.4722056, 4.0791492, -24.624163)$148.80891$1$4.0$2A$(4.428572, 4.0763483, -18.042736)$321.2639$1$4.0$3A$(-7.585291, 4.0743794, -14.343208)$130.01405$1$4.0$4A$(12.952326, 4.0702424, -34.905807)$265.53284$1$4.0$5A$(15.404823, 4.061898, -34.495827)$261.19583$1$4.0$
679$B(-0.24674976, 2.4764988, -9.30954)$0P$(1.8640883, 4.0783625, -8.961256)$297.50528$1$10.0$1A$(4.4722056, 4.0791492, -24.624163)$148.80891$1$4.0$2A$(4.428572, 4.0763483, -18.042736)$321.2639$1$4.0$3A$(-7.585291, 4.0743794, -14.343208)$130.01405$1$4.0$4A$(12.952326, 4.0702424, -34.905807)$264.89212$1$4.0$5A$(15.404823, 4.061898, -34.495827)$261.83655$1$4.0$
680$B(-0.24674976, 2.4764988, -9.30954)$0P$(1.8640883, 4.0783625, -8.961256)$297.50528$1$10.0$1A$(4.4722056, 4.0791492, -24.624163)$148.80891$1$4.0$2A$(4.428572, 4.0763483, -18.042736)$321.2639$1$4.0$3A$(-7.585291, 4.0743794, -14.343208)$130.01405$1$4.0$4A$(12.952326, 4.0702424, -34.905807)$265.5507$1$4.0$5A$(15.404823, 4.061898, -34.495827)$262.49512$1$4.0$
681$B(-0.24674976, 2.4764988, -9.30954)$0P$(1.8640883, 4.0783625, -8.961256)$297.50528$1$10.0$1A$(4.4722056, 4.0791492, -24.624163)$148.80891$1$4.0$2A$(4.428572, 4.0763483, -18.042736)$321.2639$1$4.0$3A$(-7.585291, 4.0743794, -14.343208)$130.01405$1$4.0$4A$(12.952326, 4.0702424, -34.905807)$266.20132$1$4.0$5A$(15.404823, 4.061898, -34.495827)$262.49512$1$4.0$
682$B(-0.3945778, 2.2101488, -9.232568)$0P$(1.7753885, 4.0782433, -8.91508)$297.50528$1$10.0$1A$(4.5024667, 4.076424, -24.683565)$148.80891$1$4.0$2A$(4.385587, 4.076852, -17.997215)$321.2639$1$4.0$3A$(-7.537503, 4.0716543, -14.389692)$130.01405$1$4.0$4A$(12.891905, 4.071868, -34.895947)$265.29227$1$4.0$5A$(15.338791, 4.059173, -34.505)$261.58606$1$4.0$
683$B(-0.3945778, 2.2101488, -9.232568)$0P$(1.7753885, 4.0782433, -8.91508)$297.50528$1$10.0$1A$(4.5024667, 4.076424, -24.683565)$148.80891$1$4.0$2A$(4.385587, 4.076852, -17.997215)$321.2639$1$4.0$3A$(-7.537503, 4.0716543, -14.389692)$130.01405$1$4.0$4A$(12.891905, 4.071868, -34.895947)$265.29227$1$4.0$5A$(15.338791, 4.059173, -34.505)$261.58606$1$4.0$
684$B(-0.3945778, 2.2101488, -9.232568)$0P$(1.7753885, 4.0782433, -8.91508)$297.50528$1$10.0$1A$(4.5024667, 4.076424, -24.683565)$148.80891$1$4.0$2A$(4.385587, 4.076852, -17.997215)$321.2639$1$4.0$3A$(-7.537503, 4.0716543, -14.389692)$130.01405$1$4.0$4A$(12.891905, 4.071868, -34.895947)$264.5885$1$4.0$5A$(15.338791, 4.059173, -34.505)$262.28983$1$4.0$
685$B(-0.3945778, 2.2101488, -9.232568)$0P$(1.7753885, 4.0782433, -8.91508)$297.50528$1$10.0$1A$(4.5024667, 4.076424, -24.683565)$148.80891$1$4.0$2A$(4.385587, 4.076852, -17.997215)$321.2639$1$4.0$3A$(-7.537503, 4.0716543, -14.389692)$130.01405$1$4.0$4A$(12.891905, 4.071868, -34.895947)$265.2659$1$4.0$5A$(15.338791, 4.059173, -34.505)$261.61243$1$4.0$
686$B(-0.3945778, 2.2101488, -9.232568)$0P$(1.7753885, 4.0782433, -8.91508)$297.50528$1$10.0$1A$(4.5024667, 4.076424, -24.683565)$148.80891$1$4.0$2A$(4.385587, 4.076852, -17.997215)$321.2639$1$4.0$3A$(-7.537503, 4.0716543, -14.389692)$130.01405$1$4.0$4A$(12.891905, 4.071868, -34.895947)$265.97842$1$4.0$5A$(15.338791, 4.059173, -34.505)$260.8999$1$4.0$
687$B(-0.54240584, 1.9410738, -9.155596)$0P$(1.6866915, 4.0784388, -8.871624)$297.50528$1$10.0$1A$(4.530583, 4.0769157, -24.739525)$148.80891$1$4.0$2A$(4.342143, 4.0770497, -17.951567)$320.28973$1$4.0$3A$(-7.4934015, 4.072942, -14.43277)$130.01405$1$4.0$4A$(12.830276, 4.0731177, -34.893013)$265.97842$1$4.0$5A$(15.275279, 4.056448, -34.525265)$259.92575$1$4.0$
688$B(-0.54240584, 1.9410738, -9.155596)$0P$(1.6866915, 4.0784388, -8.871624)$297.50528$1$10.0$1A$(4.530583, 4.0769157, -24.739525)$148.80891$1$4.0$2A$(4.342143, 4.0770497, -17.951567)$320.28973$1$4.0$3A$(-7.4934015, 4.072942, -14.43277)$130.01405$1$4.0$4A$(12.830276, 4.0731177, -34.893013)$265.30734$0$0.0$5A$(15.275279, 4.056448, -34.525265)$259.25467$1$4.0$
689$B(-0.54240584, 1.9410738, -9.155596)$0P$(1.6866915, 4.0784388, -8.871624)$297.50528$1$10.0$1A$(4.530583, 4.0769157, -24.739525)$148.80891$1$4.0$2A$(4.342143, 4.0770497, -17.951567)$320.28973$1$4.0$3A$(-7.4934015, 4.072942, -14.43277)$130.01405$1$4.0$4A$(12.830276, 4.0731177, -34.893013)$264.63095$1$4.0$5A$(15.275279, 4.056448, -34.525265)$259.93106$1$4.0$
690$B(-0.54240584, 1.9410738, -9.155596)$0P$(1.6866915, 4.0784388, -8.871624)$297.50528$1$10.0$1A$(4.530583, 4.0769157, -24.739525)$148.80891$1$4.0$2A$(4.342143, 4.0770497, -17.951567)$320.28973$1$4.0$3A$(-7.4934015, 4.072942, -14.43277)$130.01405$1$4.0$4A$(12.830276, 4.0731177, -34.893013)$263.9939$1$4.0$5A$(15.275279, 4.056448, -34.525265)$260.5681$1$4.0$
691$B(-0.54240584, 1.9410738, -9.155596)$0P$(1.6866915, 4.0784388, -8.871624)$297.50528$1$10.0$1A$(4.530583, 4.0769157, -24.739525)$148.80891$1$4.0$2A$(4.342143, 4.0770497, -17.951567)$320.28973$1$4.0$3A$(-7.4934015, 4.072942, -14.43277)$130.01405$1$4.0$4A$(12.830276, 4.0731177, -34.893013)$263.29126$1$4.0$5A$(15.275279, 4.056448, -34.525265)$261.27075$1$4.0$
692$B(-0.6902339, 1.6692739, -9.078624)$0P$(1.5979948, 4.0784454, -8.825658)$297.50528$1$10.0$1A$(4.558379, 4.077378, -24.795675)$149.75793$1$4.0$2A$(4.2988024, 4.0775285, -17.906363)$320.28973$1$4.0$3A$(-7.4491653, 4.0739746, -14.476164)$130.01405$1$4.0$4A$(12.769973, 4.074237, -34.90673)$262.34222$1$4.0$5A$(15.217365, 4.060722, -34.52663)$262.2198$1$4.0$
693$B(-0.6902339, 1.6692739, -9.078624)$0P$(1.5979948, 4.0784454, -8.825658)$297.50528$1$10.0$1A$(4.558379, 4.077378, -24.795675)$149.75793$1$4.0$2A$(4.2988024, 4.0775285, -17.906363)$320.28973$1$4.0$3A$(-7.4491653, 4.0739746, -14.476164)$130.01405$1$4.0$4A$(12.769973, 4.074237, -34.90673)$262.99734$1$4.0$5A$(15.217365, 4.060722, -34.52663)$261.56467$1$4.0$
694$B(-0.6902339, 1.6692739, -9.078624)$0P$(1.5979948, 4.0784454, -8.825658)$297.50528$1$10.0$1A$(4.558379, 4.077378, -24.795675)$149.75793$1$4.0$2A$(4.2988024, 4.0775285, -17.906363)$320.28973$1$4.0$3A$(-7.4491653, 4.0739746, -14.476164)$130.01405$1$4.0$4A$(12.769973, 4.074237, -34.90673)$262.30142$1$4.0$5A$(15.217365, 4.060722, -34.52663)$260.86874$1$4.0$
695$B(-0.6902339, 1.6692739, -9.078624)$0P$(1.5979948, 4.0784454, -8.825658)$297.50528$1$10.0$1A$(4.558379, 4.077378, -24.795675)$149.75793$1$4.0$2A$(4.2988024, 4.0775285, -17.906363)$320.28973$1$4.0$3A$(-7.4491653, 4.0739746, -14.476164)$130.01405$1$4.0$4A$(12.769973, 4.074237, -34.90673)$261.62152$1$4.0$5A$(15.217365, 4.060722, -34.52663)$260.18884$1$4.0$
696$B(-0.8380619, 1.3947489, -9.001652)$0P$(1.5092964, 4.078451, -8.779484)$297.50528$1$10.0$1A$(4.5857854, 4.077857, -24.851978)$149.75793$1$4.0$2A$(4.256075, 4.0787888, -17.862146)$320.28973$1$4.0$3A$(-7.401634, 4.0712495, -14.52291)$130.01405$1$4.0$4A$(12.706491, 4.0715117, -34.92709)$261.62152$1$4.0$5A$(15.161631, 4.0579967, -34.56321)$260.18884$1$4.0$
697$B(-0.8380619, 1.3947489, -9.001652)$0P$(1.5092964, 4.078451, -8.779484)$297.50528$1$10.0$1A$(4.5857854, 4.077857, -24.851978)$149.75793$1$4.0$2A$(4.256075, 4.0787888, -17.862146)$320.28973$1$4.0$3A$(-7.401634, 4.0712495, -14.52291)$130.01405$1$4.0$4A$(12.706491, 4.0715117, -34.92709)$260.9663$1$4.0$5A$(15.161631, 4.0579967, -34.56321)$260.84406$1$4.0$
698$B(-0.8380619, 1.3947489, -9.001652)$0P$(1.5092964, 4.078451, -8.779484)$297.50528$1$10.0$1A$(4.5857854, 4.077857, -24.851978)$149.75793$1$4.0$2A$(4.256075, 4.0787888, -17.862146)$320.28973$1$4.0$3A$(-7.401634, 4.0712495, -14.52291)$130.01405$1$4.0$4A$(12.706491, 4.0715117, -34.92709)$260.9663$1$4.0$5A$(15.161631, 4.0579967, -34.56321)$260.10318$1$4.0$
699$B(-0.8380619, 1.3947489, -9.001652)$0P$(1.5092964, 4.078451, -8.779484)$297.50528$1$10.0$1A$(4.5857854, 4.077857, -24.851978)$149.75793$1$4.0$2A$(4.256075, 4.0787888, -17.862146)$320.28973$1$4.0$3A$(-7.401634, 4.0712495, -14.52291)$130.01405$1$4.0$4A$(12.706491, 4.0715117, -34.92709)$261.71872$1$4.0$5A$(15.161631, 4.0579967, -34.56321)$260.8556$1$4.0$
700$B(-0.98589, 1.1174989, -8.92468)$0P$(1.4205996, 4.078468, -8.733526)$297.50528$1$10.0$1A$(4.612416, 4.078854, -24.907818)$150.79607$1$4.0$2A$(4.209635, 4.0760636, -17.814316)$320.28973$1$4.0$3A$(-7.357807, 4.0725665, -14.566226)$130.01405$1$4.0$4A$(12.645289, 4.0728283, -34.919956)$262.75684$1$4.0$5A$(15.09579, 4.0552716, -34.55275)$259.81747$1$4.0$
701$B(-0.98589, 1.1174989, -8.92468)$0P$(1.4205996, 4.078468, -8.733526)$297.50528$1$10.0$1A$(4.612416, 4.078854, -24.907818)$150.79607$1$4.0$2A$(4.209635, 4.0760636, -17.814316)$320.28973$1$4.0$3A$(-7.357807, 4.0725665, -14.566226)$130.01405$1$4.0$4A$(12.645289, 4.0728283, -34.919956)$262.75684$1$4.0$5A$(15.09579, 4.0552716, -34.55275)$259.13828$1$4.0$
702$B(-0.98589, 1.1174989, -8.92468)$0P$(1.4205996, 4.078468, -8.733526)$297.50528$1$10.0$1A$(4.612416, 4.078854, -24.907818)$150.79607$1$4.0$2A$(4.209635, 4.0760636, -17.814316)$320.28973$1$4.0$3A$(-7.357807, 4.0725665, -14.566226)$130.01405$1$4.0$4A$(12.645289, 4.0728283, -34.919956)$263.4114$1$4.0$5A$(15.09579, 4.0552716, -34.55275)$259.79285$1$4.0$
703$B(-0.98589, 1.1174989, -8.92468)$0P$(1.4205996, 4.078468, -8.733526)$297.50528$1$10.0$1A$(4.612416, 4.078854, -24.907818)$150.79607$1$4.0$2A$(4.209635, 4.0760636, -17.814316)$320.28973$1$4.0$3A$(-7.357807, 4.0725665, -14.566226)$130.01405$1$4.0$4A$(12.645289, 4.0728283, -34.919956)$263.4114$1$4.0$5A$(15.09579, 4.0552716, -34.55275)$260.4123$1$4.0$
704$B(-0.98589, 1.1174989, -8.92468)$0P$(1.4205996, 4.078468, -8.733526)$297.50528$1$10.0$1A$(4.612416, 4.078854, -24.907818)$150.79607$1$4.0$2A$(4.209635, 4.0760636, -17.814316)$320.28973$1$4.0$3A$(-7.357807, 4.0725665, -14.566226)$130.01405$1$4.0$4A$(12.645289, 4.0728283, -34.919956)$264.0239$1$4.0$5A$(15.09579, 4.0552716, -34.55275)$260.4123$1$4.0$
705$B(-1.133718, 0.8375239, -8.847708)$0P$(1.3319027, 4.07849, -8.68752)$297.50528$1$10.0$1A$(4.640835, 4.076129, -24.968124)$150.79607$1$4.0$2A$(4.165874, 4.0765986, -17.76959)$320.28973$1$4.0$3A$(-7.313863, 4.07367, -14.609791)$130.01405$1$4.0$4A$(12.584867, 4.0737915, -34.905746)$264.94113$1$4.0$5A$(15.039052, 4.0598464, -34.562305)$259.49506$1$4.0$
706$B(-1.133718, 0.8375239, -8.847708)$0P$(1.3319027, 4.07849, -8.68752)$297.50528$1$10.0$1A$(4.640835, 4.076129, -24.968124)$150.79607$1$4.0$2A$(4.165874, 4.0765986, -17.76959)$320.28973$1$4.0$3A$(-7.313863, 4.07367, -14.609791)$130.01405$1$4.0$4A$(12.584867, 4.0737915, -34.905746)$265.60416$1$4.0$5A$(15.039052, 4.0598464, -34.562305)$260.15808$1$4.0$
707$B(-1.133718, 0.8375239, -8.847708)$0P$(1.3319027, 4.07849, -8.68752)$297.50528$1$10.0$1A$(4.640835, 4.076129, -24.968124)$150.79607$1$4.0$2A$(4.165874, 4.0765986, -17.76959)$320.28973$1$4.0$3A$(-7.313863, 4.07367, -14.609791)$130.01405$1$4.0$4A$(12.584867, 4.0737915, -34.905746)$264.96133$1$4.0$5A$(15.039052, 4.0598464, -34.562305)$260.8009$1$4.0$
708$B(-1.133718, 0.8375239, -8.847708)$0P$(1.3319027, 4.07849, -8.68752)$297.50528$1$10.0$1A$(4.640835, 4.076129, -24.968124)$150.79607$1$4.0$2A$(4.165874, 4.0765986, -17.76959)$320.28973$1$4.0$3A$(-7.313863, 4.07367, -14.609791)$130.01405$1$4.0$4A$(12.584867, 4.0737915, -34.905746)$264.32013$1$4.0$5A$(15.039052, 4.0598464, -34.562305)$260.1597$1$4.0$
709$B(-1.133718, 0.8375239, -8.847708)$0P$(1.3319027, 4.07849, -8.68752)$297.50528$1$10.0$1A$(4.640835, 4.076129, -24.968124)$150.79607$1$4.0$2A$(4.165874, 4.0765986, -17.76959)$320.28973$1$4.0$3A$(-7.313863, 4.07367, -14.609791)$130.01405$1$4.0$4A$(12.584867, 4.0737915, -34.905746)$264.96$1$4.0$5A$(15.039052, 4.0598464, -34.562305)$260.79956$1$4.0$
710$B(-1.1498755, 1.0496271, -8.839293)$0P$(1.2431982, 4.0783243, -8.641342)$297.50528$1$10.0$1A$(4.667177, 4.0766716, -25.024872)$150.79607$1$4.0$2A$(4.12191, 4.0770783, -17.724976)$319.3713$1$4.0$3A$(-7.269806, 4.074559, -14.653621)$130.01405$1$4.0$4A$(12.522619, 4.0745516, -34.90261)$264.04156$1$4.0$5A$(14.980437, 4.0635014, -34.559357)$261.718$1$4.0$
711$B(-1.1498755, 1.0496271, -8.839293)$0P$(1.2431982, 4.0783243, -8.641342)$297.50528$1$10.0$1A$(4.667177, 4.0766716, -25.024872)$150.79607$1$4.0$2A$(4.12191, 4.0770783, -17.724976)$319.3713$1$4.0$3A$(-7.269806, 4.074559, -14.653621)$130.01405$1$4.0$4A$(12.522619, 4.0745516, -34.90261)$264.7149$1$4.0$5A$(14.980437, 4.0635014, -34.559357)$261.04465$1$4.0$
712$B(-1.1498755, 1.0496271, -8.839293)$0P$(1.2431982, 4.0783243, -8.641342)$297.50528$1$10.0$1A$(4.667177, 4.0766716, -25.024872)$150.79607$1$4.0$2A$(4.12191, 4.0770783, -17.724976)$319.3713$1$4.0$3A$(-7.269806, 4.074559, -14.653621)$130.01405$1$4.0$4A$(12.522619, 4.0745516, -34.90261)$263.96487$1$4.0$5A$(14.980437, 4.0635014, -34.559357)$261.79468$1$4.0$
713$B(-1.1498755, 1.0496271, -8.839293)$0P$(1.2431982, 4.0783243, -8.641342)$297.50528$1$10.0$1A$(4.667177, 4.0766716, -25.024872)$150.79607$1$4.0$2A$(4.12191, 4.0770783, -17.724976)$319.3713$1$4.0$3A$(-7.269806, 4.074559, -14.653621)$130.01405$1$4.0$4A$(12.522619, 4.0745516, -34.90261)$263.22952$1$4.0$5A$(14.980437, 4.0635014, -34.559357)$262.53003$1$4.0$
714$B(-1.166033, 1.2590052, -8.830877)$0P$(1.1544905, 4.078326, -8.595163)$297.50528$1$10.0$1A$(4.6930914, 4.07729, -25.081682)$151.84727$1$4.0$2A$(4.0777874, 4.077552, -17.680525)$319.3713$1$4.0$3A$(-7.2226005, 4.071834, -14.700696)$131.06526$1$4.0$4A$(12.46188, 4.0752954, -34.91659)$264.28073$1$4.0$5A$(14.913811, 4.060776, -34.561676)$261.47882$1$4.0$
715$B(-1.166033, 1.2590052, -8.830877)$0P$(1.1544905, 4.078326, -8.595163)$297.50528$1$10.0$1A$(4.6930914, 4.07729, -25.081682)$151.84727$1$4.0$2A$(4.0777874, 4.077552, -17.680525)$319.3713$1$4.0$3A$(-7.2226005, 4.071834, -14.700696)$131.06526$1$4.0$4A$(12.46188, 4.0752954, -34.91659)$264.28073$1$4.0$5A$(14.913811, 4.060776, -34.561676)$262.17734$1$4.0$
716$B(-1.166033, 1.2590052, -8.830877)$0P$(1.1544905, 4.078326, -8.595163)$297.50528$1$10.0$1A$(4.6930914, 4.07729, -25.081682)$151.84727$1$4.0$2A$(4.0777874, 4.077552, -17.680525)$319.3713$1$4.0$3A$(-7.2226005, 4.071834, -14.700696)$131.06526$1$4.0$4A$(12.46188, 4.0752954, -34.91659)$264.28073$1$4.0$5A$(14.913811, 4.060776, -34.561676)$261.50858$1$4.0$
717$B(-1.166033, 1.2590052, -8.830877)$0P$(1.1544905, 4.078326, -8.595163)$297.50528$1$10.0$1A$(4.6930914, 4.07729, -25.081682)$151.84727$1$4.0$2A$(4.0777874, 4.077552, -17.680525)$319.3713$1$4.0$3A$(-7.2226005, 4.071834, -14.700696)$131.06526$1$4.0$4A$(12.46188, 4.0752954, -34.91659)$263.57507$1$4.0$5A$(14.913811, 4.060776, -34.561676)$261.50858$1$4.0$
718$B(-1.166033, 1.2590052, -8.830877)$0P$(1.1544905, 4.078326, -8.595163)$297.50528$1$10.0$1A$(4.6930914, 4.07729, -25.081682)$151.84727$1$4.0$2A$(4.0777874, 4.077552, -17.680525)$319.3713$1$4.0$3A$(-7.2226005, 4.071834, -14.700696)$131.06526$1$4.0$4A$(12.46188, 4.0752954, -34.91659)$263.57507$1$4.0$5A$(14.913811, 4.060776, -34.561676)$260.8177$1$4.0$
719$B(-1.1821905, 1.4656583, -8.822462)$0P$(1.0657842, 4.078388, -8.548985)$297.50528$1$10.0$1A$(4.718678, 4.077786, -25.138811)$151.84727$1$4.0$2A$(4.033658, 4.0781946, -17.636436)$319.3713$1$4.0$3A$(-7.1790056, 4.073087, -14.744346)$131.06526$1$4.0$4A$(12.3955145, 4.0725703, -34.922928)$263.57507$1$4.0$5A$(14.849234, 4.058051, -34.578236)$260.8177$1$4.0$
720$B(-1.1821905, 1.4656583, -8.822462)$0P$(1.0657842, 4.078388, -8.548985)$297.50528$1$10.0$1A$(4.718678, 4.077786, -25.138811)$151.84727$1$4.0$2A$(4.033658, 4.0781946, -17.636436)$319.3713$1$4.0$3A$(-7.1790056, 4.073087, -14.744346)$131.06526$1$4.0$4A$(12.3955145, 4.0725703, -34.922928)$262.80356$1$4.0$5A$(14.849234, 4.058051, -34.578236)$260.04617$1$4.0$
721$B(-1.1821905, 1.4656583, -8.822462)$0P$(1.0657842, 4.078388, -8.548985)$297.50528$1$10.0$1A$(4.718678, 4.077786, -25.138811)$151.84727$1$4.0$2A$(4.033658, 4.0781946, -17.636436)$319.3713$1$4.0$3A$(-7.1790056, 4.073087, -14.744346)$131.06526$1$4.0$4A$(12.3955145, 4.0725703, -34.922928)$262.80356$1$4.0$5A$(14.849234, 4.058051, -34.578236)$259.36075$1$4.0$
722$B(-1.1821905, 1.4656583, -8.822462)$0P$(1.0657842, 4.078388, -8.548985)$297.50528$1$10.0$1A$(4.718678, 4.077786, -25.138811)$151.84727$1$4.0$2A$(4.033658, 4.0781946, -17.636436)$319.3713$1$4.0$3A$(-7.1790056, 4.073087, -14.744346)$131.06526$1$4.0$4A$(12.3955145, 4.0725703, -34.922928)$262.13043$1$4.0$5A$(14.849234, 4.058051, -34.578236)$260.03387$1$4.0$
723$B(-1.198348, 1.6695864, -8.814047)$0P$(0.9770781, 4.0785065, -8.502806)$297.50528$1$10.0$1A$(4.743179, 4.079216, -25.194921)$151.84727$1$4.0$2A$(3.9864123, 4.0754695, -17.589401)$319.3713$1$4.0$3A$(-7.1352873, 4.0740933, -14.788308)$131.06526$1$4.0$4A$(12.336336, 4.073707, -34.94086)$263.1281$1$4.0$5A$(14.791132, 4.06206, -34.58238)$260.03387$1$4.0$
724$B(-1.198348, 1.6695864, -8.814047)$0P$(0.9770781, 4.0785065, -8.502806)$297.50528$1$10.0$1A$(4.743179, 4.079216, -25.194921)$151.84727$1$4.0$2A$(3.9864123, 4.0754695, -17.589401)$319.3713$1$4.0$3A$(-7.1352873, 4.0740933, -14.788308)$131.06526$1$4.0$4A$(12.336336, 4.073707, -34.94086)$262.11972$1$4.0$5A$(14.791132, 4.06206, -34.58238)$260.03387$1$4.0$
